+7.504 +6.504 10.387  2.883 0.250 0.000 1.000   nan -1.496e-01 -5.591e-01 -2.517e+00 -4.435e+00 -1.180e+01 -2.957e+00 -5.361e+00 -1.509e+01 -2.017e+00 -5.305e+00 -4.662e+00 -1.631e+01 -1.751e+01 -1.279e+01 -2.806e+00
+7.545 +6.545 10.429  2.883 0.250 0.000 1.000 -2.333e+01 -1.496e-01 -5.591e-01 -2.517e+00 -4.435e+00 -1.180e+01 -2.957e+00 -5.361e+00 -1.509e+01 -2.017e+00 -5.305e+00 -4.662e+00 -1.631e+01 -1.751e+01 -1.275e+01 -2.806e+00
+7.587 +6.587 10.470  2.883 0.250 0.000 1.000   nan -1.496e-01 -5.591e-01 -2.517e+00 -4.435e+00 -1.180e+01 -2.957e+00 -5.361e+00 -1.509e+01 -2.017e+00 -5.305e+00 -4.662e+00 -1.631e+01 -1.751e+01 -1.271e+01 -2.806e+00
+7.670 +6.670 10.553  2.883 0.250 0.000 1.000   nan -1.496e-01 -5.591e-01 -2.517e+00 -4.435e+00 -1.180e+01 -2.957e+00 -5.361e+00 -1.509e+01 -2.017e+00 -5.305e+00 -4.662e+00 -1.631e+01 -1.751e+01 -1.263e+01 -2.806e+00
+7.711 +6.711 10.594  2.883 0.250 0.000 1.000 -2.333e+01 -1.496e-01 -5.591e-01 -2.517e+00 -4.435e+00 -1.180e+01 -2.957e+00 -5.361e+00 -1.509e+01 -2.017e+00 -5.305e+00 -4.662e+00 -1.631e+01 -1.751e+01 -1.258e+01 -2.806e+00
+7.752 +6.752 10.635  2.883 0.250 0.000 1.000   nan -1.496e-01 -5.591e-01 -2.517e+00 -4.435e+00 -1.180e+01 -2.957e+00 -5.362e+00 -1.509e+01 -2.017e+00 -5.305e+00 -4.662e+00 -1.631e+01 -1.751e+01 -1.254e+01 -2.806e+00
+7.835 +6.835 10.718  2.883 0.250 0.000 1.000   nan -1.496e-01 -5.591e-01 -2.517e+00 -4.435e+00 -1.180e+01 -2.957e+00 -5.362e+00 -1.509e+01 -2.017e+00 -5.305e+00 -4.662e+00 -1.631e+01 -1.751e+01 -1.246e+01 -2.806e+00
+7.877 +6.877 10.760  2.883 0.250 0.000 1.000 -2.333e+01 -1.496e-01 -5.591e-01 -2.517e+00 -4.435e+00 -1.180e+01 -2.957e+00 -5.363e+00 -1.509e+01 -2.017e+00 -5.305e+00 -4.662e+00 -1.631e+01 -1.751e+01 -1.242e+01 -2.806e+00
+7.918 +6.918 10.801  2.883 0.250 0.000 1.000   nan -1.496e-01 -5.591e-01 -2.517e+00 -4.434e+00 -1.180e+01 -2.957e+00 -5.363e+00 -1.509e+01 -2.017e+00 -5.305e+00 -4.662e+00 -1.631e+01 -1.751e+01 -1.238e+01 -2.806e+00
+8.001 +7.001 10.884  2.882 0.250 0.000 1.000   nan -1.496e-01 -5.591e-01 -2.517e+00 -4.434e+00 -1.180e+01 -2.957e+00 -5.364e+00 -1.509e+01 -2.017e+00 -5.305e+00 -4.662e+00 -1.631e+01 -1.751e+01 -1.229e+01 -2.806e+00
+8.042 +7.042 10.925  2.882 0.250 0.000 1.000 -2.333e+01 -1.496e-01 -5.591e-01 -2.517e+00 -4.434e+00 -1.180e+01 -2.957e+00 -5.364e+00 -1.509e+01 -2.017e+00 -5.305e+00 -4.662e+00 -1.631e+01 -1.751e+01 -1.225e+01 -2.806e+00
+8.084 +7.084 10.966  2.882 0.250 0.000 1.000   nan -1.496e-01 -5.591e-01 -2.517e+00 -4.434e+00 -1.180e+01 -2.957e+00 -5.365e+00 -1.509e+01 -2.017e+00 -5.305e+00 -4.662e+00 -1.631e+01 -1.751e+01 -1.221e+01 -2.806e+00
+8.166 +7.166 11.049  2.882 0.250 0.000 1.000   nan -1.496e-01 -5.591e-01 -2.517e+00 -4.433e+00 -1.180e+01 -2.957e+00 -5.366e+00 -1.509e+01 -2.017e+00 -5.305e+00 -4.662e+00 -1.631e+01 -1.751e+01 -1.213e+01 -2.806e+00
+8.208 +7.208 11.090  2.882 0.250 0.000 1.000 -2.333e+01 -1.496e-01 -5.591e-01 -2.517e+00 -4.433e+00 -1.180e+01 -2.957e+00 -5.367e+00 -1.509e+01 -2.017e+00 -5.305e+00 -4.662e+00 -1.631e+01 -1.751e+01 -1.209e+01 -2.806e+00
+8.291 +7.291 11.173  2.882 0.250 0.000 1.000 -2.333e+01 -1.496e-01 -5.591e-01 -2.517e+00 -4.432e+00 -1.180e+01 -2.957e+00 -5.368e+00 -1.509e+01 -2.017e+00 -5.305e+00 -4.662e+00 -1.631e+01 -1.751e+01 -1.200e+01 -2.806e+00
+8.332 +7.332 11.214  2.881 0.250 0.000 1.000   nan -1.496e-01 -5.591e-01 -2.517e+00 -4.432e+00 -1.180e+01 -2.957e+00 -5.369e+00 -1.509e+01 -2.017e+00 -5.305e+00 -4.662e+00 -1.631e+01 -1.751e+01 -1.196e+01 -2.806e+00
+8.373 +7.373 11.256  2.881 0.250 0.000 1.000 -2.333e+01 -1.496e-01 -5.591e-01 -2.517e+00 -4.431e+00 -1.180e+01 -2.957e+00 -5.370e+00 -1.509e+01 -2.017e+00 -5.305e+00 -4.662e+00 -1.631e+01 -1.751e+01 -1.192e+01 -2.806e+00
+8.456 +7.456 11.338  2.881 0.250 0.000 1.000 -2.333e+01 -1.496e-01 -5.591e-01 -2.517e+00 -4.430e+00 -1.180e+01 -2.957e+00 -5.373e+00 -1.509e+01 -2.017e+00 -5.305e+00 -4.662e+00 -1.631e+01 -1.751e+01 -1.184e+01 -2.806e+00
